player_id,estimate_a,se_a,n_a,games_a,information_a,estimate_b,se_b,n_b,games_b,information_b
545121,0.1588290484097642,0.2981930830509534,209,36,17.479102045469347,0.0608523603705259,0.0604642168920777,796,127,102.7533311859716
545341,-0.1749124207481744,0.3136941681127971,513,109,67.81862173103141,0.1749442590896525,0.1020026124623753,497,107,73.03363400978992
545361,0.0334411453939251,0.0840061325653459,952,130,143.70173502258854,0.1304776097503786,0.0776959430134402,1026,137,175.61144286379118
547180,0.1308418654428568,0.0621103777441039,1147,132,184.6866243916147,-0.0663265566080918,0.0589312137039512,1285,154,230.7415763033842
553869,0.126068695145025,0.1304127322471366,531,96,63.9129954869525,0.1128784056953051,0.1052688877034864,476,71,52.22254064142757
553993,0.0533620250611382,0.0851115838594084,1281,157,175.14609249847751,0.1176332337315829,0.0863645855720652,889,120,122.59747431535516
571448,0.0433810408978306,0.0739502231998154,771,106,107.17146336091446,0.0531862287709731,0.0686471730535049,1030,144,161.1877705896864
571771,-0.0907481513481522,0.1126044786694861,517,84,54.91787359306625,0.1557064515320045,0.1898393533992266,164,33,22.96613445469351
571912,0.1496287040389234,0.1919707892899983,91,19,11.86357599703248,0.1302894573369641,0.1563762821849037,70,15,16.375593438957235
571970,0.047674650951092,0.1122064348998366,672,99,86.86843331196637,-0.1774465335681556,0.0790796519062897,951,143,147.55685772743834
572233,0.0155100536586371,0.0653287229186259,1285,153,170.32259215177135,-0.0161272728833752,0.0663107134071314,1183,149,183.07021477679737
573262,-0.008093474274447,0.0717373260520217,936,143,136.81354473279254,-0.0009468762070307,0.0759761865313103,691,130,99.93225650562992
575929,-0.0158495324116223,0.0788982773424158,1028,135,153.49882898110764,0.0606471702146257,0.0619370121060936,987,127,171.4731535375131
592206,0.1123376165102783,0.063704082138786,1242,146,179.32139897666582,0.2047681847625826,0.1991586752050023,263,39,27.50483033804462
592450,0.0925511732907636,0.0630524181321594,1126,152,175.56514790810337,0.011958579196465,0.0738982608024477,516,66,91.92506475314636
592518,0.0666027141973266,0.0550437654374155,1311,159,194.53965833665865,0.0882403284875386,0.0983330376136468,1177,150,199.5761697763121
592626,-0.0844247046984355,0.1120989438960837,532,95,74.21705364493445,0.0614770194259888,0.0731325835972285,783,134,132.9628478518469
592663,-0.0055050718516047,0.0724764527832189,1036,133,136.26230641175513,0.1102759578465282,0.0836069214809566,780,115,124.42728990427034
592885,0.0516549748053153,0.0634069546000313,1170,149,171.27531508230186,-0.2206108923776633,0.0718602977961657,848,108,156.5087194945283
593428,0.0592456201118134,0.1160510661264619,825,136,104.75322769563296,0.0295254824546094,0.0897009381377865,828,145,122.79581556253189
593871,0.0993071847752686,0.0779549543656077,892,134,117.09325015834996,-0.2149674871064733,0.1433892606385821,251,37,40.302419663536114
595879,0.0376927561440232,0.0813162008296824,822,123,99.09772053100912,0.1827793312757672,0.1505823003566183,354,53,44.70133578798321
595978,0.0039927896190957,0.1652343562608179,337,58,46.688821471333384,-0.0590506768190302,0.145298676380266,381,71,53.51496396583346
596019,0.0353184765039823,0.065423821553012,1308,159,189.30653011711064,1.101353862512787e-05,0.0701278821139121,840,98,135.62468891071816
596103,0.05878618203748,0.1603292533015591,315,59,39.72440503375121,-0.0811784272760824,0.1959956939713495,131,28,21.039854216438805
596115,0.0561531349956302,0.062161319111636,1293,156,179.77770945361982,0.1322577289673778,0.1387617665477573,511,60,69.0501318742557
596142,0.0426679651955051,0.1373358911437556,162,28,19.178868314064765,0.2968408995648926,0.1445023629688265,379,80,46.464602949993306
596146,-0.0112056983071823,0.0830834217423847,870,126,111.63386849944052,-0.1979208955708204,0.1594277475973352,275,40,42.005141746517936
602104,0.0708417389331239,0.1195898888124304,709,109,83.66821775900696,0.0491444812082503,0.208328266624641,171,34,19.32893119014078
605137,0.0070881678548959,0.0649351502189785,978,138,124.49386409034052,0.0808142298521491,0.0582287580465816,1164,148,195.46824633006344
605141,0.0152539778669861,0.0997585045730887,962,150,110.75256310006873,0.1379149203607492,0.1289507960927423,718,116,106.758980129154
605170,-0.0195133808236281,0.0966978278628216,652,111,81.75517006103263,0.2991779873818084,0.1076015903554978,593,102,76.73290805922909
606115,0.023711040986142,0.129711088207731,405,64,45.19361119154751,-0.3745450571588773,0.1082430118894662,83,17,15.956723654883524
606192,0.1070581578465103,0.069192441718543,1046,134,144.79800669969254,0.0024962096895484,0.0802362649071326,869,119,124.14496319758824
606466,0.1291865419498893,0.0787660768488443,936,126,124.67430789601644,-0.0069870906284967,0.0544521369311083,1019,133,171.16501081354102
606992,0.5763329737294607,0.6785195109564046,157,27,23.570818058758505,-0.1320364151395915,0.2056937874985742,149,26,20.329184665307928
607043,0.1578827145937474,0.0754739690259296,1182,153,151.52231021337155,0.1757994241694942,0.0843868080817103,1193,149,185.061655786346
607208,0.1029395226330463,0.0653775754639221,1182,141,174.72598400486544,0.0560034793582201,0.0665612865646319,1236,149,216.66348914794168
608070,0.0099416242704324,0.0810814300492257,1191,158,155.9952523139916,0.0439639211046415,0.0795538075928779,918,119,147.42012585536924
608324,0.0647581985623943,0.0643642503472335,781,114,116.07244704540196,0.1117270155559223,0.063144275789484,1125,153,199.62740350974968
608348,0.0326352102676012,0.0515485627314322,732,108,88.72588765838044,0.08962826537316,0.0524280787265392,707,110,99.25866483985764
608369,0.02302319897708,0.0629133914808394,817,102,131.078272246729,-0.1255065137408245,0.0670676014256938,777,95,133.89047433631123
608701,-0.0035561284497074,0.1292355995461546,359,68,49.815895572104736,0.2507984175386202,0.1595769251583318,227,52,30.34679489985033
609280,-0.0456007721538825,0.0911238630115086,640,93,86.24090922786719,-0.1219392677811847,0.1654566457294409,480,70,62.7718015964227
620443,0.0073520673582835,0.0920637137610275,522,87,72.64134001078202,-0.0362356779645731,0.1131343767563769,498,83,63.01674469910737
621020,-0.0870493748967337,0.0691874469385331,1253,159,160.92682237404665,-0.1188665733416033,0.0680191940232491,842,120,119.89568952392868
621043,0.0805582912558087,0.099592987006305,1024,142,124.23168152755204,0.0738153485902542,0.1601230324024234,254,32,38.6086384194829
621438,-0.0632351589553932,0.0983749854069528,590,100,64.1522916868964,0.1907323164871267,0.11624356117541,407,84,67.42834903808384
621439,0.0962655081837483,0.0803611511191794,1031,126,137.28558013041416,-0.0766580993679776,0.0888165307679569,762,92,113.17577074164772
621493,0.0496289512027103,0.0625221022664434,993,156,157.12525800772266,-0.0132967030165075,0.0823349824238348,835,139,142.52689073263556
621566,-0.0146142842430606,0.0649133240113369,1385,162,216.6415684338275,0.0374134565462447,0.0629179888000905,1293,155,221.5934738064527
622761,0.0961149329227788,0.2231318537840595,163,27,20.395528474481345,-0.1248593934153284,0.0849630354391554,418,73,69.16517043881589
623168,-0.1622177300202959,0.1178859657914664,305,52,41.704861923945145,-0.0089604855007269,0.122049598970097,343,64,36.61838071894272
624413,0.0174552582514376,0.0611894081309133,1250,161,180.5006496254179,0.055754503151493,0.0542839792607884,1215,156,185.2425692671183
624424,-0.1114166465144866,0.0888317890042204,914,137,106.10029862829282,-0.0270038504019921,0.1010504906699602,498,104,80.8172362291269
624428,0.1138343274137845,0.0868466636611979,902,130,107.27575215927828,0.3409606081515564,0.216633960519077,285,57,31.457357503552306
624431,0.0316056033725856,0.1058862454706755,478,88,52.422076100536174,-0.1336553239735623,0.1666121782370012,255,46,26.70914096925415
624512,-0.0180564880057364,0.0989441363513936,261,40,35.530958755413,-0.5244000079738396,0.2170281266575911,53,10,4.194968722878082
624585,-0.0462231486656837,0.0799661658818604,571,79,91.82845918947636,0.0213062883424881,0.0709829838636723,685,86,118.52569819993904
624641,-0.0826267387105746,0.0926023605194033,523,84,53.3248993472545,0.0166955401004684,0.0876384979144761,526,80,74.52305008610492
628451,-0.0489344112627164,0.1290859616090573,362,85,38.02185358784141,0.325852442319525,0.1284268081579225,51,12,9.44544415535361
630105,0.1709220979045129,0.0826370580562811,893,134,134.79617249391384,-0.1256210025654179,0.0879204597710443,695,100,120.12492241863136
640902,0.0442650912541897,0.2203478162019039,135,26,15.161842500451169,-0.0100929256783891,0.1066273304482549,181,28,31.673115513019734
641343,-0.002150880490294,0.079007916779358,381,82,48.87654348036071,0.0019018309241078,0.0793973253228238,887,133,158.55789919512284
641355,-0.0206744266942635,0.0486167854302212,1233,151,189.31759723607888,0.0544022484241722,0.0711963834880021,950,128,124.3975401997011
641487,-0.0430497070729156,0.0718054422800563,1181,153,166.2830698798349,0.2853248106133515,0.0654888518985783,735,110,123.56445385811236
641555,0.0235706756043526,0.1785416279350818,162,33,20.363981554087474,-0.1543996984296877,0.1861287145780071,154,28,19.22026324188896
641584,0.146884986999611,0.1415818989645045,378,71,38.54163234816423,0.5212714506837387,0.2652008203319184,171,31,27.44102115141887
641598,-0.1298832419551816,0.1613372426977702,464,84,49.880636268779426,0.0453101086492809,0.1251814338314401,258,47,36.724666070977655
641680,-0.0512710923831339,0.0879214876403498,821,122,99.74147179864404,0.0170802931202879,0.0703159370209867,653,94,96.4728943795672
641857,0.0342761566534425,0.077892076197231,1109,150,171.2507173166867,0.0257460465826878,0.0795277369743193,638,109,90.6708649046098
641933,-0.0530786435107537,0.1190438299413509,382,54,42.784676019677825,0.1759511153692754,0.0837906957532958,484,83,66.69598686004814
642086,0.1150723618340773,0.1273834691535676,413,63,45.9516192647298,-0.1445500245422065,0.1192796146524592,540,99,64.52106716710912
642201,-0.0441307327075292,0.1061422543969691,508,89,68.5976422115452,-0.0078560929716809,0.0780529848675561,409,80,64.92517159399168
642215,0.240964519330036,0.1153118747038762,225,46,37.51834475154178,-0.0089473508973678,0.1176973776445961,329,60,51.555763015058645
642350,0.3001638134733908,0.2945331458550629,80,12,7.720873541152591,0.0965213161858894,0.0837772422761793,461,85,57.40596997902677
642708,0.1199587617320076,0.2029914014946072,346,60,35.90439164845667,-0.1180819802992126,0.0892941465446866,453,81,72.5498661964366
642715,0.0381072461304309,0.0664508014553327,1271,159,175.59000205449897,0.0872215909335358,0.0711284350274277,939,121,148.99609143819794
642851,0.0599468674801644,0.1369094410581635,219,35,27.46707189771243,0.0012915687417512,0.1060380975098669,173,28,21.31465379957242
643217,0.1481795388641074,0.0857911102895633,851,116,100.07899071915386,-0.1213911694185743,0.1441187189173196,872,136,126.91846592601144
643289,0.0614613132637186,0.0724781408731008,693,118,95.145559510436,0.0432637661018888,0.0641574411238849,1153,147,155.760227169505
643376,-0.1054726401495882,0.1130139541430704,565,97,69.00330949899929,0.1632461118102696,0.1456415133005839,351,59,49.666616879781834
643396,0.3206488226267602,0.0828964396075599,761,132,73.71545301026438,-0.0150352250451911,0.1368343584777185,278,52,35.18945692238375
643446,0.0490177614754554,0.0758894669251969,876,121,124.44121658113772,-0.0334021132151161,0.0730472367122127,983,133,131.46933067585076
645277,0.0053389600818448,0.0810187048566583,1243,157,159.42920581514358,-0.0277164137547702,0.0679042824606862,1333,155,208.81511683047336
645302,-0.3506145328927595,0.2829800620955607,207,29,21.432877714866414,0.1549510117203502,0.1505773021371659,265,45,34.21499053572296
645305,0.0526439014062884,0.3631848430718509,46,9,5.743100915813349,0.1760748646086574,0.1599736781645363,135,34,15.465604941626282
646240,-0.0287990745384653,0.0543163513130094,1408,163,246.5584849129563,0.0475911690344188,0.0506544676435972,1200,148,196.84950369803892
647304,0.1077253859267772,0.0890097470335159,1031,144,125.9492824743668,-0.0427256049741997,0.1067380049248043,1034,146,147.48596087006297
649966,0.1242013344328922,0.0853373257469349,542,92,69.97236677803866,-0.1918601145415005,0.2765240257765487,115,22,16.187360621135447
650333,-0.1268973566882364,0.095250563599896,1149,152,176.80502148112228,-0.0711569506610742,0.0695763013626182,1119,147,168.55049677992645
650402,0.0698203537793684,0.049583737061181,1055,144,179.7581389689136,0.0069673865104138,0.0822942935059766,724,92,118.19288264401422
650489,0.1336602817178707,0.0857336353876749,897,119,129.26189575368,-0.0203577768753758,0.0798305468427597,974,116,154.21758379410716
650490,0.0176073819601986,0.0583256219872059,1090,148,159.0308581064483,0.0377415952482537,0.0557777761373223,1154,149,197.51626205099797
650559,0.5909778862806615,0.2759583808900177,96,16,10.747180851922362,-0.2471888485658936,0.2022270714219051,148,26,18.49814838411776
650859,-0.0449192623087854,0.0828608974597093,1007,145,111.4292177310684,-0.0159638740510843,0.0936565663600941,630,91,83.28698451604629
650968,0.0516848346671524,0.1567545012400862,356,63,41.58228652788892,-0.1741039554056833,0.2894590074679404,116,27,11.467423713255403
655316,-0.0182066269290149,0.1400231616791609,257,47,26.987039229911097,0.0094723157951816,0.0731019311071215,652,98,102.00000898532542
656305,0.0136641285008004,0.0952679613675474,911,127,141.09120140891108,-0.0517192452142762,0.076657585330667,607,84,102.0108399348401
656413,-0.1848490036863364,0.1683995534515464,91,21,9.907907740011025,0.5985754029809591,0.3627568104020814,40,11,5.088587297382564
656484,0.084143467944696,0.1082485715974989,158,27,18.01532868254449,0.2294284691078843,0.0822191578545614,390,61,46.45927611030061
656537,-0.0713913004275465,0.0938740920883353,296,48,43.00731849941878,0.2281872300993195,0.1106195432774956,393,80,54.13960186898713
656555,-0.0005459596682056,0.1457176756496187,562,90,62.91577376310531,-0.0225428709233227,0.1217692756485368,548,93,94.86126234877122
656577,-0.0898705645723913,0.1298641303165449,189,30,25.448387651703325,-0.2651675054522716,0.1261091633938178,142,26,16.71551583167039
656582,-0.0996929423903672,0.15658423999758,134,35,20.976994864493655,-0.2595800223693882,0.4024350865704135,83,18,8.611914239445749
656716,-0.055979812193214,0.0721285153389931,931,142,129.9998892864336,0.0050653179056459,0.0784101456899152,732,119,101.0188406040563
656775,0.1076124093610857,0.0848820712232503,957,127,129.80836281633546,-0.0397741429753384,0.0787341980501462,892,125,112.79102213590758
656811,-0.0959253194034912,0.0703999960835946,996,143,157.10398009002245,0.0798012677818233,0.0894124869294341,762,104,101.36137657163376
656941,0.0818590272094352,0.0872816764280689,1260,162,205.3266890091594,0.1185869571350244,0.0595975315719406,1250,149,254.8901155377256
656976,0.0487140029218172,0.117189321688126,497,86,79.4378397104226,-0.0419601031478975,0.1466752306809368,186,34,24.378454133733364
657041,-0.1163381627717367,0.1570585876312465,235,38,28.674869539731535,0.1059915715653447,0.0753423827026137,623,112,104.3569496261297
657136,0.1595078962338792,0.1415498148498044,349,55,38.574822094244055,0.0270927938047732,0.1368752165572586,402,68,62.570165974655616
657656,0.0781878687524269,0.081535285958216,922,129,116.86232254644392,-0.0785598339105269,0.1259698701520017,397,51,54.84909843344012
657757,-0.079044004448792,0.0775065576539724,1010,144,159.30011798173928,-0.0460936266478249,0.1382831239077233,733,120,121.00258172864648
660162,-0.0256327155776457,0.1453135538493332,495,82,74.37195712416975,-0.0219639961593781,0.1626663190187636,210,41,30.82324306283972
660271,-0.0113719925080549,0.0603032615789612,1276,158,171.49513643680342,0.0987443788808931,0.0595293704952206,1049,130,174.96442895658913
660670,0.0935119335117038,0.0796851696255572,786,95,120.51588853456651,0.1713384257349673,0.0868012852923868,870,102,169.96762079225627
660688,-0.0863974415427407,0.1192068609362459,458,68,54.03770264864825,-0.0924416975745989,0.0889306061559059,561,97,70.4033192805098
660821,0.2168150246555541,0.1260942622839648,914,133,130.3318319309887,0.0551301851487411,0.225230514304681,579,101,81.34857970134014
660844,-0.0283830736959477,0.2359365772516381,166,36,20.88867786689031,0.3554223446247456,0.2324595538120073,207,42,18.3755400512743
661388,-0.0528217810622366,0.0607519872559027,1172,150,155.3745990596762,0.0180018405235931,0.0734557079170857,998,137,156.8917037075551
662139,0.1000242683277826,0.1082738254351097,499,66,61.422427867273214,-0.0331918185503703,0.0565574207213031,996,133,146.49211255824017
663330,-0.0261949165791572,0.1501114453915814,259,66,35.929765375569254,-0.0975491677988959,0.1538368239579095,296,87,30.185649605825688
663368,-0.7852755624871375,0.6400166080688628,263,46,26.438794027192788,0.1920180691928967,0.2187777722822103,166,39,17.89309751202031
663457,-0.0010977030866281,0.0742917920830346,897,132,140.47682061262896,0.0649642877419697,0.1268913683592827,475,85,76.17766121953915
663538,-0.0087990853119604,0.068706183793117,1095,156,146.39634251286353,0.0257108332582708,0.0529703032611997,1096,153,168.80195467398974
663586,0.1299132071196585,0.0743625109001635,890,102,132.22216596939847,-0.0194581288817743,0.0606937110494898,1162,152,188.97140484931188
663604,-0.1655200741677592,0.1564668953481186,285,51,37.06268116496735,0.0431004944002275,0.1114650121419989,201,34,28.31176553478571
663616,0.1596429709436166,0.0927220000742246,955,141,125.93594064060603,-0.1803485391383418,0.0884216209507628,722,119,124.06462861691416
663647,-0.0132997848712549,0.0691225355939054,922,149,113.5198749042876,0.1115375013557555,0.0918899723118528,379,73,51.87318575568855
663656,0.0748658671617945,0.082201732914869,1026,135,143.37853913216037,-0.0410900227884022,0.0697188193580036,1130,147,174.0720029022848
663662,0.2382208942709221,0.2310052829404516,84,17,8.95649087435828,0.3705063816997279,0.3359577512324633,49,8,8.244103568526604
663697,0.1483390253769644,0.0936568304256873,920,133,140.73574396906477,0.2075256882794636,0.3625031456396859,91,16,6.999473756621325
663698,-0.0222275911782674,0.0908902269998723,521,88,78.08028067862924,-0.0123501386072604,0.1456937913921279,224,42,28.639187061208947
663728,0.0768276808555376,0.0709163368781183,1423,157,209.1447142284907,0.1432212529361004,0.1103669484499624,1083,121,164.89484470052426
663743,0.2067597554700663,0.139714163137972,413,82,43.716484241005034,0.0193056655271504,0.1190682008434553,525,97,76.3462460071887
663757,-0.1306744653630462,0.12524790810322,895,134,132.64582420135656,0.0432590189422519,0.0886299162585179,748,119,126.2572828526932
663837,-0.0539814658089005,0.1336064036569529,192,31,23.24502366520188,-0.0131684402886498,0.0641271547365391,522,84,80.16396784595838
663853,0.0795880703124696,0.1070265488879027,653,92,82.4064376683323,0.1583688464538772,0.1845053775494385,148,19,24.88412504950316
663886,0.0529614362577946,0.1048936603808161,589,87,77.38510452716375,0.0054918868215409,0.0983757589353191,799,124,121.32211909190649
663968,0.0641218959923795,0.1155810445923258,848,115,107.03855220674753,0.0618424809646821,0.0739641287581985,934,119,138.83736823787893
663993,0.1353972446359044,0.0768588629167389,1146,152,142.25786130663698,-0.012288948862022,0.0877437861652066,775,117,112.0926903607596
664023,-0.0061686239060249,0.061438577165528,1154,150,162.40778768034855,-0.0817770524799329,0.0722656615743659,1128,149,180.42283424190344
664034,0.1411221577455712,0.0665640226638134,949,134,130.87075994188808,0.0379133882402166,0.065039446341267,983,121,160.76433318691446
664040,0.0389915559137319,0.0636867701464711,1163,133,169.8916308003097,0.0204327508287576,0.0978489561243888,1268,145,220.2737611230004
664056,0.0670582913396536,0.0750527412633637,922,135,105.58539867000177,-0.0336891818447729,0.2345451475032388,222,30,24.728189680487233
664059,0.1466211832408386,0.1479386107131447,312,56,41.41349867017957,-0.1932248397408274,0.2900871803749223,83,26,10.064841662942952
664702,0.084262985403204,0.1331836577939578,476,100,52.49576538252621,-0.0594454105649382,0.1070409716211215,455,119,63.93753200482666
664728,0.062595805442662,0.1409509316448714,610,123,64.38996751499991,0.0182682603633026,0.0884691158822221,481,92,57.43180492903214
664761,0.0789828561373907,0.0590292334895906,853,120,106.92962799261956,-0.1749854546603625,0.0884005966668588,996,146,142.70926294622714
664770,-0.2113641133200943,0.0867210777458249,773,124,97.40117902449845,-0.1401877310937346,0.0758214638105115,803,115,124.26952076878378
664774,0.1854125931279231,0.1356645814767957,412,74,45.77153568640293,0.0607660620759975,0.10486865582525,254,52,45.469054853096736
664983,0.0078904701946774,0.1230167658861387,383,65,37.3151313114301,-0.0545334018710811,0.0890192822445516,1015,136,162.82406091683606
665019,0.0202999787611163,0.0798239086092119,724,111,82.32759882553974,0.0410051825737586,0.0485371319293217,1054,134,165.90309224064143
665052,0.1484351481315469,0.1581365612538874,153,24,16.417021723400197,0.0932488697510319,0.0960493921741718,545,86,79.35138651056819
665161,-0.002164387756223,0.0634089807094852,897,125,124.7132348921818,0.1018840280057924,0.0510478979081862,914,105,172.20882503834864
665487,0.0546238705720777,0.0731902001962186,1152,155,171.11786259972746,-0.0278713516830119,0.0984614690964235,1063,151,168.75538136801993
665489,0.0770605659745252,0.0624014493525694,1021,155,130.14670648916135,-0.0225298166751014,0.0722181477246783,998,141,127.3109242266081
665561,0.2978177424647619,0.2810861143393656,200,39,22.10068851923797,-0.046936231921219,0.1970882706209064,181,31,18.70577372188237
665742,0.1170646037875432,0.092629803796267,1022,159,151.7863550320758,0.046552646331058,0.1178366502113918,693,104,113.47772002589775
665750,0.0355771125690097,0.1244759024319474,336,54,44.34313089552734,0.0351404376199294,0.0790135542860941,832,129,102.8990424543532
665804,0.1100847336024112,0.2450413807443144,204,28,27.096270538966984,0.2373761051891039,0.1062505155874307,432,71,59.54170245652194
665833,-0.0068140545879959,0.0831208258016389,904,133,131.31327570617526,0.0132430095655876,0.0806667594085107,699,92,113.49129176054484
665861,0.1713018731570886,0.4577091993990329,78,11,9.908679882852898,0.0133641428205339,0.1584140457206472,133,19,13.20935564238972
665862,0.0922270281045715,0.0822331615634679,974,130,118.39933096812008,0.1659824214721129,0.0928653595253493,934,132,121.52650669394754
665877,0.0356095473652038,0.1503437429114185,96,27,13.39503619496656,0.0768751123582559,0.1011022851152113,572,108,90.9947778827775
665923,0.2673790990507295,0.2049795281981836,45,11,6.7267842862516085,0.0165021593066199,0.110594420792025,420,87,54.81942139827843
665926,-0.0022131978496301,0.1280907054411807,713,97,97.15236853851306,0.1282627255623282,0.0716211237832941,976,137,118.16836372651446
665953,0.109651510750492,0.1490004819380486,141,26,18.67114695949793,-0.1456583558196074,0.1276506147142191,397,75,56.504821479021096
665966,-0.0787107184600081,0.0802674494260216,879,117,114.50543502939348,0.1236733204802711,0.1258759109290889,558,85,67.48854523627988
666018,-0.108959041049586,0.0845495231089237,815,106,104.96934033365244,0.090655265773829,0.0540312206005665,1168,149,211.56455976787817
666023,0.0395650310601313,0.090858174631306,692,102,100.31696975626583,0.1350818270423063,0.2156035359649191,476,75,65.94196804471989
666126,-0.0023314960009483,0.137792850796989,175,37,33.69962321757957,0.0796941253348087,0.0776256009404886,638,111,100.7034576367474
666139,-0.1062467164884145,0.0861392135369425,967,108,127.85628919780277,-0.0242447507167129,0.0798035701526871,753,103,118.53700378664988
666152,0.045572903604654,0.1394957906915086,310,64,29.927049555609713,0.2324361843918898,0.0875767226125845,580,103,81.28273959801821
666160,0.1451108425376088,0.0739329639260695,889,132,112.64946263475078,0.1033584630761016,0.0633063203360703,858,112,125.14629744111052
666163,0.0613008029396765,0.1182954221303621,225,41,35.467642767078324,-0.4008202864891166,0.4718249026180161,43,11,4.011729421963015
666176,-0.0394322637685966,0.0783330807022148,1145,149,146.87560112482333,0.1167598354073562,0.0610328512588915,1302,153,213.4170512443053
666181,0.0031784452224967,0.1475570315005968,470,84,59.73685081095164,0.0884643688915179,0.1417767481813241,201,44,35.493798717179885
666182,0.0169956396342129,0.0762026804626233,1177,139,150.8029463463333,0.1461108248523852,0.0717579188701389,1295,154,205.32744463743012
666211,-0.0491251381148179,0.1456424628572909,242,46,27.84860881460827,0.1527023311561134,0.1255414203139967,490,87,75.61509762157765
666310,-0.0622842056951326,0.088801853844885,774,119,93.52660331898096,-0.0887346484669192,0.1515063844657736,187,28,21.595089600639337
666397,0.0848385358731844,0.110783488714417,348,62,49.05515281934893,0.2895655430660944,0.0886813799955679,450,81,75.4747281544673
666464,-0.0642265847610898,0.2884346892210122,93,19,9.145154170576696,0.2537394472802258,0.3697106533792216,83,15,10.620685175393174
666624,0.3808403156159483,0.1632307055376635,614,99,71.10854075414483,-0.3656630317509655,0.1945437999661835,180,34,25.32206611705917
666969,0.1336250372854896,0.0735923849273714,1108,134,148.9759085577681,0.0819125360846586,0.1049152840876028,488,67,66.22190392373136
666971,-0.0127799384541504,0.0916006483304588,1026,128,110.3334156070649,0.1884062804515413,0.1607156780936171,363,49,43.708111426198755
667472,0.1629980614108622,0.135520223080835,516,100,60.664834952986546,-0.1154275947116415,0.0905322792869591,524,101,87.203914749323
667670,0.1620573292732138,0.0751784037288575,1251,161,171.8115243457518,0.0955586301355892,0.1074837197378494,344,47,60.03823430407984
668227,0.0531594541123128,0.0823932598128575,1214,158,175.40628398887495,-0.0034628658972799,0.0834544518194662,1161,148,194.17052396712108
668670,0.1427970535872628,0.1122135044654302,247,45,35.143299536341516,-0.0318359224821542,0.132872488461879,282,54,40.4576549355284
668709,0.0239745406927682,0.1041136123106133,576,96,84.19523615512054,0.210330808385463,0.0688943549328742,936,127,154.35689786590066
668715,0.0670115404962707,0.065928151823017,1091,142,142.78910324019648,-0.097238831332453,0.0813247952462558,676,97,94.41567786889868
668800,0.2367659816294054,0.2661390519498408,150,30,17.625146872072573,-0.2352883150905838,0.2982687335181498,119,23,14.873074961674073
668804,0.0808678786722831,0.0939439376381583,1269,153,193.21913061200215,0.120941335291409,0.086344581693715,1228,156,185.2385699913985
668885,0.125209857322597,0.1880898173758087,271,46,36.80271039144911,0.2131668079077527,0.0919989185964287,524,100,84.73082512504604
668901,0.1076872513943,0.0796247661550123,886,120,102.49703082463192,-0.0315176755085246,0.0830146591565852,543,83,69.27128657879344
668904,-0.0264897560001674,0.0802892538272889,756,105,85.9094113690595,0.045577640308719,0.0638704739008795,950,119,142.50564758064868
668930,0.0408637426098093,0.0692221480622931,1192,155,192.19763338245764,-0.001685349108944,0.0620841530537425,1125,140,195.29780134085405
668939,0.0273073285493852,0.0900544502457895,586,89,75.39738841456594,0.0502040292496323,0.0867298305442808,642,94,93.61314840302155
